7.358e+05,18.975,53.925,26,19,172.12,1020,65.625,0.0143,0.6879,1.0018,0.91125,3.2887,0.205,0.236,0.11375,3.3468,9.9645,0.2885,2.0667,109.38,27.245,13.71,406.21,17.48,62.675,-0.22275,7.358e+05
7.358e+05,19.08,54.4,26.4,19.8,173,1020,96.8,0.01451,0.67744,0.96096,0.934,3.4478,0.2528,0.2578,0.1218,3.3772,10.359,0.334,2.1081,101.96,22.356,14.08,417.79,17.288,64.24,0.0184,7.358e+05
7.358e+05,18.65,56.275,26.75,20,175.88,1020,125.38,0.014642,0.66829,0.95076,0.90833,3.4425,0.27675,0.245,0.119,3.181,10.159,0.324,2.125,101.24,17.488,16.39,430.45,16.527,68.438,0.07775,7.358e+05
7.358e+05,18.32,57.32,27,19.8,174.8,1020,110.5,0.014593,0.66175,0.96096,0.924,3.3472,0.2672,0.25,0.108,3.4824,10.219,0.3438,2.1149,100.25,19.72,17.002,423.46,16.124,69.738,-0.2372,7.358e+05
7.358e+05,18.1,57.35,26.25,19.375,173.75,1020,91.375,0.014383,0.68136,0.98249,0.9735,3.4145,0.3485,0.32725,0.1155,3.0147,10.383,0.4635,2.0924,99.491,22.23,16.152,415.09,16.082,69.222,0.03875,7.358e+05
7.358e+05,18,57.925,27.375,21.5,173.5,1020,98.75,0.014461,0.6526,0.88359,0.972,3.3413,0.496,0.41,0.13875,3.3533,10.89,0.5765,2.163,96.759,22.848,15.885,415.58,16.195,69.175,-0.10333,7.358e+05
7.358e+05,18.12,58.11,28,21,173.9,1020,100.4,0.014597,0.63748,0.90458,0.9496,3.333,0.753,0.6564,0.209,3.2795,10.704,0.8976,2.2017,101.51,21.602,15.978,418.55,16.49,68.76,-0.1024,7.358e+05
7.358e+05,18.012,58.925,28.625,22.875,176.25,1020,126.75,0.014705,0.6235,0.82896,0.93525,3.4253,0.89825,0.9025,0.267,3.1648,10.472,1.3742,2.2351,94.83,19.047,16.282,426.95,16.117,70.392,-0.089,7.358e+05
7.358e+05,17.825,59.6,29.75,23,177.12,1020,135.25,0.014704,0.59906,0.82428,0.9755,3.3142,0.8205,0.6765,0.192,2.9888,10.907,1.132,2.3165,95.242,19.253,16.555,425.88,15.893,71.725,0.047,7.358e+05
7.358e+05,17.8,59.64,30,22,175,1020,117.4,0.01469,0.59379,0.8626,0.988,3.3602,0.8798,0.6572,0.2104,3.1958,10.603,1.0652,2.3058,101.8,20.086,16.136,422.58,16.234,70.682,0.003,7.358e+05
7.358e+05,17.85,59.875,31.375,23,176.5,1020,138.88,0.014801,0.56723,0.82428,0.94425,3.3965,0.90825,0.59175,0.186,2.9588,10.361,1.0735,2.3733,98.153,17.712,15.885,430.4,16.102,71.21,-0.2095,7.358e+05
7.358e+05,17.88,59.77,29.5,22,176.5,1020,140.5,0.014799,0.60444,0.8626,1.005,3.3762,0.821,0.5598,0.1796,3.2356,10.6,0.9746,2.2349,96.491,16.938,16.296,431.55,15.972,71.908,-0.1478,7.358e+05
7.358e+05,17.4,63.36,30,21,180.7,1020,128,0.015217,0.59379,0.90458,0.743,2.981,0.7084,0.328,0.0998,2.8738,9.0078,0.7358,2.1631,96.737,17.634,17.558,448.97,15.7,74.49,-0.1118,7.358e+05
7.358e+05,17.6,62.5,30.375,21.375,180.5,1020,122.75,0.015202,0.58635,0.88872,0.7465,2.921,0.81,0.40375,0.12375,2.744,8.5005,0.8795,2.1474,105.14,18.253,16.66,448.09,15.925,73.442,0.01725,7.358e+05
7.358e+05,17.688,61.9,30,21.5,179.12,1020,100.25,0.015142,0.59413,0.88359,0.70025,2.9512,0.568,0.329,0.093,2.4992,7.9635,0.71467,2.1129,109.41,21.345,15.973,437.44,16.078,72.737,0.0105,7.358e+05
7.358e+05,17.86,61.59,29,20.8,176.5,1020,78.4,0.015231,0.61488,0.91382,0.6656,2.9378,0.465,0.2914,0.0902,2.7212,7.7612,0.5998,2.064,110.66,25.16,13.436,424.47,16.318,72.35,-0.105,7.358e+05
7.358e+05,18.05,61.6,28.75,20,175.25,1020,74.75,0.015414,0.62053,0.95076,0.65625,2.8428,0.38825,0.208,0.0835,2.3737,7.9768,0.45,2.0529,110.65,25.142,11.205,422.1,16.34,72.87,-0.2495,7.358e+05
7.358e+05,18.075,61.85,28,20,176.12,1020,86.75,0.015501,0.63748,0.95076,0.728,2.9402,0.41267,0.216,0.0785,2.4213,8.412,0.37375,2.051,108.68,22.365,10.893,426.47,16.155,73.718,-0.147,7.358e+05
7.358e+05,17.96,62.3,28,20,176.9,1020,96.6,0.015503,0.63748,0.95076,0.6848,2.9106,0.3592,0.2338,0.1226,2.7322,8.5752,0.3964,2.0381,109.39,20.808,11.472,431.29,16.046,74.24,-0.0484,7.358e+05
7.358e+05,17.775,63.362,27.75,19.25,178.75,1020,99.75,0.015567,0.64355,0.98904,0.69575,2.866,0.33625,0.29775,0.1665,2.6375,8.3867,0.452,2.0156,104.82,20.527,11.408,434.45,15.8,75.287,0.001,7.358e+05
7.358e+05,17.58,64.21,27.2,19,177.1,1020,97.7,0.015593,0.6569,1.0018,0.6886,2.929,0.353,0.2476,0.1422,2.2178,8.4154,0.4164,2.0167,105.75,21.348,11.398,432.21,15.554,76.214,0.054,7.358e+05
7.358e+05,17.538,64.275,27.75,19.75,177.88,1020,91.25,0.015572,0.64355,0.96352,0.70075,2.9003,0.341,0.30025,0.14825,2.4773,8.2435,0.4605,2.0258,100.62,22.805,11.955,428.86,15.678,76.047,0.09875,7.358e+05
7.358e+05,17.46,64.75,27.2,19.6,178.6,1020,104.8,0.015612,0.6569,0.97117,0.7018,2.8724,0.39,0.3424,0.1466,2.751,8.617,0.5392,2.0258,106.06,19.872,12.932,436.16,15.616,76.256,-0.0242,7.358e+05
7.358e+05,17.55,65.05,27.25,19.5,177.62,1020,107.12,0.015769,0.65569,0.97628,0.71425,2.8428,0.2975,0.28225,0.13825,2.673,9.0608,0.45425,2.0216,103.75,20.01,12.178,434.86,15.62,76.805,0.21575,7.358e+05
7.358e+05,17.44,65.28,26.6,19,180.3,1020,135.1,0.015718,0.67221,1.0018,0.66425,2.8888,0.289,0.2702,0.1434,2.5172,8.3416,0.4084,2.0149,104.64,16.38,11.746,444.13,15.164,78.692,0.2234,7.358e+05
7.358e+05,17.2,66.3,26.75,19,180.25,1020,140.12,0.015729,0.66829,1.0018,0.73375,2.8308,0.35825,0.29075,0.13575,2.85,8.9047,0.4505,2.0362,104.8,15.377,12.535,444.78,14.678,80.737,-0.09975,7.358e+05
7.358e+05,17.14,66.06,28.8,19.2,180.3,1020,113.4,0.015606,0.6194,0.99159,0.7748,2.9372,0.51,0.2892,0.1142,3.0016,10.149,0.5582,2.1326,113.17,19,12.28,441.18,15.058,78.778,0.011,7.358e+05
7.358e+05,17.2,65.75,28,19,179.38,1020,106,0.015592,0.63748,1.0018,0.73275,3.0448,0.32375,0.2515,0.122,2.6938,9.5267,0.45125,2.1087,113.02,20.165,11.023,439.04,15.213,78.22,-0.2215,7.358e+05
7.358e+05,17.3,66.312,28,19,179.12,1020,105.75,0.015826,0.63748,1.0018,0.7075,3.0427,0.3175,0.24375,0.10925,2.6593,8.915,0.3665,2.0992,110.88,20.055,10.123,436.08,15.275,78.828,-0.18375,7.358e+05
7.358e+05,17.375,66.9,28,19,178.62,1020,101.25,0.016042,0.63748,1.0018,0.714,3.005,0.263,0.218,0.11675,2.276,8.8663,0.298,2.0939,109.72,19.93,9.875,433.01,15.39,79.382,0.159,7.358e+05
7.358e+05,17.4,67.463,27.75,19,179,1020,111.5,0.016202,0.64355,1.0018,0.65525,3.0038,0.2025,0.219,0.1145,2.3,8.8035,0.2925,2.058,112.17,18.633,9.67,433.76,15.182,80.862,-0.303,7.358e+05
7.358e+05,17.49,67.98,26.2,18.2,177.7,1020,106,0.01642,0.68267,1.0472,0.7178,2.9962,0.1528,0.16,0.084,2.6136,8.9348,0.1974,1.9883,106.19,19.374,8.916,429.25,15.27,80.976,0.067,7.358e+05
7.358e+05,17.5,68.075,26,18,177.75,1020,122.75,0.016453,0.6879,1.0585,0.74775,3.1538,0.1315,0.161,0.07525,2.424,9.2843,0.1725,2.0364,108.7,16.48,9.055,429.32,15.168,81.475,0.0285,7.358e+05
7.358e+05,17.39,68.12,26,18,179,1020,141.5,0.01635,0.6879,1.0585,0.7314,3.171,0.1598,0.1564,0.0782,2.399,9.3692,0.2196,2.0931,108.81,14.272,9.8,434.83,14.8,82.602,-0.0972,7.358e+05
7.358e+05,17.125,69.013,27,18.75,180,1020,148.12,0.016276,0.66222,1.016,0.79575,3.376,0.26925,0.17925,0.085667,2.7062,10.021,0.3095,2.2479,109.87,14.04,10.495,438.43,14.607,83.195,0.066,7.358e+05
7.358e+05,16.93,69.8,29,19,179.7,1020,135.4,0.016269,0.61518,1.0018,0.8432,3.5596,0.3088,0.225,0.0956,2.657,9.487,0.3736,2.4051,119.15,16.118,10.672,436.19,14.822,82.342,-0.0054,7.358e+05
7.358e+05,17.13,69.1,29.6,19,177.9,1020,127.8,0.01631,0.60222,1.0018,0.8062,3.6956,0.3252,0.29025,0.1312,2.5518,7.892,0.4544,2.2613,124.38,16.048,11.02,428.12,15.112,81.32,-0.1114,7.358e+05
7.358e+05,17.312,69.112,28.75,19,177.75,1020,122,0.016507,0.62053,1.0018,0.92925,3.7287,0.3195,0.4285,0.13825,2.8472,8.2543,0.48075,2.1184,129.44,17.078,11.885,423.33,15.207,81.618,0.10625,7.358e+05
7.358e+05,17.48,69.28,28,19,177.9,1020,110.2,0.016719,0.63748,1.0018,0.956,3.801,0.3412,0.5038,0.169,2.686,7.9118,0.4754,2.0574,134.48,18.802,12.302,420.53,15.564,81.128,-0.1296,7.358e+05
7.358e+05,17.7,68.763,28.25,19,176.88,1020,97.75,0.016828,0.63183,1.0018,1.1843,3.9103,0.40575,0.4035,0.185,4.0938,8.3552,0.49133,2.1542,156.47,20.5,12.502,428.55,15.963,79.942,-0.0295,7.358e+05
7.358e+05,18.17,67.04,30.8,19.5,176.9,1020,82.8,0.016889,0.57877,0.97615,1.5282,4.1792,0.4322,0.4162,0.2366,6.1562,9.6268,0.684,2.4649,195.39,20.984,15.7,423.19,17.506,73.714,-0.083,7.358e+05
7.358e+05,18.975,63.913,32.125,19.75,177.38,1020,115.62,0.016937,0.55349,0.96352,1.5785,4.226,0.449,0.44725,0.24325,6.4117,11.505,0.6635,2.4048,233.27,13.557,24.76,423.86,18.253,70.838,0.11925,7.358e+05
7.358e+05,19.42,62.32,41.3,21.2,176.8,1020,130.6,0.016991,0.43084,0.89703,1.5294,4.1664,0.5895,0.5036,0.2426,5.4256,10.621,0.7838,2.4034,920.44,13.22,33.836,423.15,18.036,71.806,0.0216,7.358e+05
7.358e+05,19.4,62.288,44.75,22.25,176.38,1020,95.25,0.016961,0.39251,0.85302,1.3195,4.0535,0.92175,0.76525,0.292,3.8935,9.4192,1.2728,2.3577,1340.8,22.145,29.02,420.99,17.61,73.502,-0.10075,7.358e+05
7.358e+05,19.125,63.225,32.625,24.75,175,1020,94.875,0.016927,0.54517,0.76952,1.179,3.9335,2.0665,1.8095,0.6295,3.1725,8.7677,3.076,2.239,337.23,23.633,21.828,418.36,16.907,76.272,0.03375,7.358e+05
7.358e+05,18.61,65.04,31.6,23.8,175.9,1020,112.8,0.016862,0.56296,0.8025,1.1496,3.8104,0.829,0.7034,0.2634,2.9582,9.0182,1.056,2.2327,168.13,20.26,16.344,421.79,16.22,78.864,0.1244,7.358e+05
7.358e+05,18.188,66.888,31.75,20.5,176.75,1020,130.88,0.016882,0.56018,0.92767,1.1718,3.7363,0.43075,0.47475,0.2825,2.9287,8.8265,0.6345,2.387,216.01,16.473,15.838,427.22,15.98,79.955,0.061,7.358e+05
7.358e+05,17.88,68.13,33.3,20.6,177.9,1020,128.7,0.016866,0.53593,0.92305,1.1636,3.7806,0.4886,0.5634,0.2846,3.3994,8.9052,0.7732,2.2916,330.12,16.816,16.11,430.13,15.922,80.276,0.212,7.358e+05
7.358e+05,17.8,68.537,34.625,20.875,179,1020,124.62,0.016882,0.51248,0.91021,1.2335,4.024,0.59625,0.523,0.24225,3.672,8.9827,0.72825,2.3519,401.28,17.238,16.87,430.88,16.113,79.575,0.22575,7.358e+05
7.358e+05,17.8,68.66,33.2,20.5,178.3,1020,121.6,0.016912,0.5381,0.92799,1.2392,3.983,0.3872,0.4578,0.2642,3.1868,8.7888,0.619,2.2945,337.95,17.726,17.014,429.37,16.106,79.656,0.3006,7.358e+05
7.358e+05,17.812,68.55,31,20,178.75,1020,112.25,0.016898,0.57405,0.95076,1.3062,3.987,0.3285,0.3955,0.202,3.0627,9.1278,0.52675,2.2397,178.65,19.192,16.038,426.97,16.137,79.448,-0.08525,7.358e+05
7.358e+05,17.9,68.12,30.4,19.2,178,1020,110.9,0.016883,0.58589,0.99159,1.2796,3.982,0.3282,0.4062,0.217,2.7516,9.2176,0.5574,2.2227,154.28,18.742,15.182,426.06,16.256,78.838,-0.02025,7.358e+05
7.358e+05,17.8,68.362,29.5,19,178.12,1020,122.25,0.016845,0.60433,1.0018,1.28,3.9567,0.2985,0.40325,0.3255,3.1255,9.1957,0.512,2.1275,146.38,18.03,14.832,428.73,15.915,80.162,0.0945,7.358e+05
7.358e+05,17.7,69,29.25,19,179.5,1020,155.62,0.016889,0.60961,1.0018,1.3282,4.115,0.36725,0.49875,0.33625,3.251,9.483,0.59675,2.1072,162.19,11.295,15.875,431.43,15.855,80.45,0.08925,7.358e+05
7.358e+05,17.7,68.8,31.5,20.5,179.38,1020,216.75,0.01684,0.56539,0.92767,1.3787,3.9215,0.576,0.639,0.30225,3.103,9.849,0.8615,2.214,209.77,3.57,23.898,437.47,15.915,79.95,0.063,7.358e+05
7.358e+05,17.6,68.54,32,21.4,178.7,1020,213.6,0.016671,0.55578,0.88779,1.4126,3.892,0.7262,1.0408,0.49,3.0094,9.9472,1.1314,2.1999,205.43,5.984,28.13,439.87,15.84,79.908,0.1382,7.358e+05
7.358e+05,17.55,68.625,31.25,22,179.88,1020,189.12,0.016639,0.56943,0.8626,1.4443,3.9108,0.73825,1.0035,0.48,3.2875,9.855,1.14,2.2279,157.49,10.79,25.942,442.21,15.665,80.317,0.2375,7.358e+05
7.358e+05,17.475,68.7,32.25,22,180.38,1020,174.38,0.016575,0.55121,0.8626,1.4398,3.9392,0.72,0.91825,0.40475,3.348,10.337,1.112,2.2923,167.6,12.445,21.855,443.01,15.682,79.98,0.04775,7.358e+05
7.358e+05,17.34,69.36,31.4,21.4,180.1,1020,186,0.016581,0.5669,0.88779,1.359,3.8274,0.6344,0.9186,0.5364,3.2342,10.233,1.0038,2.3735,149.08,11.062,19.592,446.46,15.36,81.224,0.0856,7.358e+05
7.358e+05,17.062,70.05,35.75,23.125,181.62,1020,196,0.016465,0.51017,0.82513,1.501,4.077,1.2107,1.2352,0.64233,3.7075,9.8795,1.7085,2.4536,343.28,9.4525,18.323,452.09,15.002,82.2,0.2275,7.358e+05
7.358e+05,17.24,68.1,32.8,22.4,180.5,1020,155.3,0.016187,0.54398,0.84944,1.5516,4.4964,0.7868,0.7504,0.395,4.1866,9.9802,1.0112,2.384,370.68,13.892,20.928,440.06,15.826,77.744,0.2044,7.358e+05
7.358e+05,17.45,66.975,41.125,22.875,181,1020,136.62,0.016136,0.43427,0.8302,1.4812,4.4703,0.783,0.712,0.366,3.958,9.464,0.98075,2.4343,804.6,16.155,20.688,442.38,16.075,76.7,0.24125,7.358e+05
7.358e+05,17.06,67.03,32.6,23.6,180.7,1020,213.7,0.015774,0.54513,0.80319,1.3178,4.1686,0.9636,1.0512,0.4894,2.7986,8.787,1.4692,2.5816,165.3,5.652,26.93,458.52,14.718,80.988,0.2684,7.358e+05
7.358e+05,16.82,68.17,32.6,23.2,181.1,1020,186.1,0.015781,0.54513,0.81725,1.3206,4.1434,0.91175,0.9442,0.4448,3.3436,8.7722,1.352,2.5658,161.48,9.634,26.246,455.21,14.826,80.65,0.2488,7.358e+05
7.358e+05,16.675,68.625,32.25,23,181.25,1020,180.75,0.01574,0.55121,0.82428,1.3257,4.1842,0.8595,0.904,0.43875,2.9968,8.921,1.29,2.542,156.32,10.943,23.805,456.26,14.557,81.475,0.3315,7.358e+05
7.358e+05,16.5,69.225,32,23,181.5,1020,173,0.015702,0.55556,0.82428,1.2637,4.1748,0.91525,0.90125,0.405,3.3483,9.147,1.312,2.5526,157.53,12.363,21.24,456.77,14.545,81.317,0.48625,7.358e+05
7.358e+05,16.34,69.71,33.6,23.6,181.6,1020,177.3,0.015652,0.52836,0.80319,1.2366,4.1374,0.9648,0.8836,0.4044,3.1116,9.1874,1.3434,2.6024,159.94,11.766,19.398,459.15,14.428,81.514,0.482,7.358e+05
7.358e+05,16.2,70.287,33,23.25,181.38,1020,171.12,0.015641,0.53818,0.81549,1.2355,4.064,0.88925,0.85975,0.38275,2.766,8.8795,1.2817,2.5947,156.22,12.502,18.03,458.12,14.377,81.74,0.5985,7.358e+05
7.358e+05,16.175,70.825,32,22.75,181.5,1020,160.25,0.015735,0.55584,0.83386,1.342,4.346,0.64475,0.68275,0.35475,3.374,9.0985,0.97425,2.6103,156.1,13.76,17.108,455.36,14.485,81.618,0.3905,7.358e+05
7.358e+05,16.35,70.675,30.25,22,180.75,1020,141.75,0.015881,0.58885,0.8626,1.2795,4.4653,0.61275,0.68975,0.3405,3.2628,8.839,0.9915,2.5128,154.33,15.65,16.735,447.96,15,80.007,0.61,7.358e+05
7.358e+05,16.5,70.07,31.6,22.8,180.5,1020,166.7,0.015894,0.56296,0.83194,1.3057,4.366,0.7188,0.7616,0.3648,3.267,9.0304,1.0976,2.5969,156.96,12.552,16.638,456.55,14.726,80.912,0.8832,7.358e+05
7.358e+05,16.4,70.17,32.6,23,181,1020,164,0.015822,0.54513,0.82428,1.3138,4.376,0.7174,0.6858,0.3308,3.6084,9.2,1.0302,2.6551,214.03,12.958,17.844,453.97,14.762,80.862,0.5276,7.358e+05
7.358e+05,16.4,69.263,31.5,23,180.75,1020,170.12,0.015611,0.56481,0.82428,1.2038,4.2458,0.60525,0.63,0.31575,3.118,8.5685,0.8825,2.6264,199.05,11.57,18.622,456.48,14.637,80.392,0.58825,7.358e+05
7.358e+05,16.26,70,32.2,22.4,181.8,1020,170.6,0.015616,0.55273,0.84727,1.2682,4.3382,0.684,0.6598,0.3192,3.2404,8.9748,0.9808,2.7042,237.97,12.276,18.108,456.82,14.35,81.656,0.60025,7.358e+05
7.358e+05,16.05,71.35,35.25,23.5,181.38,1020,180.25,0.015728,0.50297,0.80671,1.2925,4.3745,0.9165,0.74275,0.35075,3.3563,9.5,1.164,2.8613,318.4,11.37,17.837,460.33,14.25,82.472,0.3425,7.358e+05
7.358e+05,15.92,71.85,35.9,24,181.4,1020,183,0.015705,0.49327,0.78914,1.2914,4.4172,0.9172,0.8042,0.3546,3.4088,9.4634,1.1918,2.8775,285,11.62,17.536,461.74,14.228,82.59,0.4472,7.358e+05
7.358e+05,15.9,71.987,34,24,182.5,1020,182.38,0.015715,0.52206,0.78914,1.2363,4.3545,0.86075,0.75425,0.34525,3.3592,9.0165,1.1683,2.8072,211.76,11.768,17.128,463.19,14.133,82.99,0.55425,7.358e+05
7.358e+05,15.9,72.26,33,23.8,182.4,1020,179.8,0.015774,0.53818,0.79617,1.2306,4.3924,0.755,0.6878,0.3256,3.194,9.0494,1.0648,2.7695,185.26,11.82,16.744,462.21,14.154,83.034,0.3952,7.358e+05
